"Id","Feature1","Feature2","Feature3","Feature4","Length","YearConstruction","YearLastFailureObserved"
14330,"T","IAB",-0.322098406380999,"D",1.4288,1979,NA
14331,"T","U",-0.509194704068884,"C",42.9263,1979,NA
14332,"T","U",-0.569065519329007,"D",17.6147,1979,NA
14333,"T","U",2.18499198263665,"M",2.7775,1979,NA
14334,"T","U",2.18499198263665,"M",30.2437,1979,NA
14335,"T","IAB",-0.43435618499373,"C",1.5698,1979,NA
14336,"T","U",1.06241419650935,"D",95.4219,1979,NA
14337,"T","IAB",-0.209840627768268,"C",21.1845,1979,NA
14338,"T","IAB",-0.209840627768268,"D",55.8221,1979,NA
14339,"T","IAB",-0.209840627768268,"D",5.3497,1979,NA
14340,"T","U",-0.0601635896179607,"D",41.6815,1979,NA
14341,"P","U",-0.209840627768268,"D",44.8034,2012,NA
14342,"T","IAB",-0.0601635896179607,"D",4.7418,1979,NA
14343,"T","IAB",-0.43435618499373,"C",2.7745,1979,NA
14344,"T","IAB",-0.43435618499373,"D",4.8441,1979,NA
14345,"T","U",-0.43435618499373,"C",56.257,1979,NA
14346,"T","IAB",-0.209840627768268,"D",15.409,1979,NA
14347,"T","IAB",-0.209840627768268,"C",1.2537,1979,NA
14348,"T","IAB",-0.209840627768268,"D",3.0878,1979,NA
14349,"T","IAB",-0.43435618499373,"D",8.9586,1979,NA
14350,"T","IAB",-0.43435618499373,"D",2.7726,1979,NA
14351,"T","IAB",-0.322098406380999,"C",27.7785,1979,NA
14352,"T","U",-0.322098406380999,"D",36.4946,1979,NA
14353,"T","U",-0.0601635896179607,"D",39.9461,1979,2003
14354,"T","U",1.06241419650935,"D",0.9937,1979,NA
14355,"T","U",-0.209840627768268,"D",39.9805,1979,NA
14356,"T","IAB",-0.43435618499373,"D",14.6168,1979,NA
14357,"T","IAB",-0.209840627768268,"C",2.7063,1979,NA
14358,"T","U",-0.322098406380999,"C",20.8261,1979,2002
14359,"T","U",-0.322098406380999,"C",53.3553,1979,2012
14360,"P","U",-0.322098406380999,"C",49.1137,1997,NA
14361,"T","U",-0.209840627768268,"D",26.7237,1979,NA
14362,"T","U",0.126932708069924,"D",51.4763,1979,2012
14363,"T","U",1.06241419650935,"D",1.1774,1979,NA
14364,"T","U",-0.0601635896179607,"C",44.4567,1979,NA
14365,"T","U",0.126932708069924,"D",35.1427,1979,NA
14366,"T","IAB",-0.322098406380999,"C",2.2228,1979,NA
14367,"T","IAB",-0.322098406380999,"D",5.7563,1979,NA
14368,"T","IAB",-0.43435618499373,"D",0.9357,1979,NA
14369,"T","IAB",-0.209840627768268,"C",16.9878,1979,NA
14370,"T","IAB",-0.322098406380999,"D",0.6538,1979,NA
14371,"T","IAB",-0.209840627768268,"D",57.3325,1979,NA
14372,"T","IAB",-0.322098406380999,"D",22.1516,1979,NA
14373,"T","IAB",-0.43435618499373,"C",2.14,1979,NA
14374,"T","IAB",-0.0601635896179607,"D",1.8679,1979,NA
14375,"T","IAB",-0.0601635896179607,"D",5.3461,1979,NA
14376,"T","IAB",-0.0601635896179607,"C",4.6226,1979,NA
14377,"T","IAB",-0.43435618499373,"C",44.8777,1979,NA
14378,"T","IAB",-0.209840627768268,"C",15.404,1979,NA
14379,"T","IAB",-0.209840627768268,"D",3.7868,1979,NA
14380,"T","IAB",-0.209840627768268,"D",38.1332,1979,NA
14381,"T","IAB",-0.209840627768268,"C",1.5983,1979,NA
14382,"T","U",-0.322098406380999,"D",41.2847,1979,NA
14383,"T","U",-0.0601635896179607,"D",8.7521,1979,NA
14384,"T","U",0.314029005757808,"D",0.5942,1979,NA
14385,"T","U",-0.209840627768268,"D",52.6176,1979,NA
14386,"T","U",0.126932708069924,"D",153.198,1979,NA
14387,"T","IAB",-0.209840627768268,"D",26.5815,1979,NA
14388,"T","IAB",-0.322098406380999,"C",5.2968,1979,NA
14389,"T","U",-0.43435618499373,"C",21.1941,1979,2006
14390,"T","IAB",-0.209840627768268,"C",30.8547,1979,NA
14391,"T","IAB",-0.43435618499373,"D",62.5914,1979,NA
14392,"T","U",-0.509194704068884,"C",33.9269,1979,NA
14393,"T","U",-0.43435618499373,"D",38.939,1979,NA
14394,"T","IAB",-0.43435618499373,"C",14.9957,1979,NA
14395,"T","IAB",-0.43435618499373,"D",8.2921,1979,NA
14396,"T","IAB",-0.43435618499373,"D",4.9659,1979,NA
14397,"T","U",-0.43435618499373,"C",46.91,1979,NA
14398,"T","IAB",-0.509194704068884,"C",1.5989,1979,NA
14399,"T","IAB",-0.43435618499373,"C",15.8429,1979,NA
14400,"T","U",-0.322098406380999,"D",48.4302,1979,NA
14401,"T","IAB",-0.322098406380999,"D",4.3055,1979,NA
14402,"T","IAB",-0.322098406380999,"C",5.2457,1979,NA
14403,"T","IAB",-0.322098406380999,"D",8.5454,1979,NA
14404,"T","IAB",-0.43435618499373,"C",9.2672,1979,NA
14405,"T","U",0.314029005757808,"D",75.9072,1979,NA
14406,"T","U",0.688221601133578,"D",156.2307,1979,NA
14407,"T","IAB",-0.322098406380999,"C",5.7943,1979,NA
14408,"T","U",-0.509194704068884,"C",45.7474,1979,NA
14409,"T","IAB",-0.509194704068884,"C",0.4997,1979,NA
14410,"T","IAB",-0.209840627768268,"C",12.5921,1979,NA
14411,"T","IAB",-0.209840627768268,"D",0.1941,1979,NA
14412,"T","U",-0.43435618499373,"C",34.5482,1979,NA
14413,"T","U",-0.509194704068884,"C",97.0703,1979,NA
14414,"T","U",0.314029005757808,"D",2.4636,1979,NA
14415,"T","IAB",-0.322098406380999,"D",3.2129,1979,NA
14416,"T","IAB",-0.322098406380999,"C",1.3605,1979,NA
14417,"T","IAB",-0.322098406380999,"D",38.9133,1979,NA
14418,"T","U",-0.322098406380999,"C",11.5967,1979,NA
14419,"T","IAB",-0.43435618499373,"C",1.6486,1979,NA
14420,"T","IAB",-0.43435618499373,"D",12.4273,1979,NA
14421,"T","IAB",-0.43435618499373,"D",0.6407,1979,NA
14422,"T","U",-0.43435618499373,"C",12.8982,1979,NA
14423,"T","IAB",-0.43435618499373,"C",2.8624,1979,NA
14424,"T","IAB",-0.569065519329007,"C",6.9443,1979,NA
14425,"P","U",-0.209840627768268,"C",17.5782,1995,NA
14426,"T","IAB",-0.209840627768268,"C",1.6488,1984,NA
14427,"T","U",1.43660679188512,"D",78.4567,1987,NA
14428,"T","IAB",-0.322098406380999,"C",2.1986,1987,NA
14429,"T","U",-0.569065519329007,"C",8.5503,1987,NA
14430,"T","IAB",-0.569065519329007,"C",11.4309,1987,NA
14431,"T","IAB",-0.322098406380999,"C",1.4985,1987,NA
14432,"T","IAB",-0.322098406380999,"D",14.4183,1987,NA
14433,"T","IAB",-0.569065519329007,"D",12.5052,1987,NA
14434,"T","IAB",-0.322098406380999,"C",2.6975,1987,NA
14435,"T","U",-0.209840627768268,"D",23.5867,1987,NA
14436,"T","U",-0.569065519329007,"C",30.4659,1988,NA
14437,"T","IAB",-0.322098406380999,"C",0.6991,1987,NA
14438,"T","IAB",-0.322098406380999,"D",5.6651,1987,NA
14439,"T","IAB",-0.569065519329007,"C",1.499,1988,NA
14440,"T","U",-0.322098406380999,"D",41.3532,1986,NA
14441,"T","U",0.314029005757808,"D",65.2677,1984,NA
14442,"T","IAB",-0.509194704068884,"C",1.5285,1986,NA
14443,"T","IAB",-0.322098406380999,"C",0.4002,1986,NA
14444,"T","IAB",-0.322098406380999,"D",13.602,1986,NA
14445,"T","U",0.314029005757808,"D",80.2499,1984,NA
14446,"T","U",1.06241419650935,"D",1.685,1993,NA
14447,"T","U",-0.322098406380999,"C",9.0344,1994,NA
14448,"T","U",1.06241419650935,"D",79.5119,1993,NA
14449,"T","IAB",-0.509194704068884,"D",13.3437,1986,NA
14450,"T","IAB",-0.322098406380999,"C",5.4961,1986,NA
14451,"T","IAB",-0.322098406380999,"D",7.6867,1986,NA
14452,"T","IAB",-0.322098406380999,"C",1.3391,1991,NA
14453,"T","IAB",-0.322098406380999,"C",1.8665,1987,NA
14454,"T","IAB",-0.322098406380999,"C",1.5975,1989,NA
14455,"T","U",-0.43435618499373,"C",9.5258,1990,NA
14456,"T","U",1.43660679188512,"D",0.2679,1979,NA
14457,"T","IAB",-0.43435618499373,"D",22.786,1985,NA
14458,"T","IAB",-0.209840627768268,"D",0.6343,1985,NA
14459,"T","IAB",-0.43435618499373,"C",23.83,1985,NA
14460,"T","IAB",-0.43435618499373,"C",6.9419,1992,NA
14461,"P","U",-0.322098406380999,"C",11.2049,1994,NA
14462,"P","U",-0.0601635896179607,"D",47.1709,1993,NA
14463,"T","IAB",-0.322098406380999,"C",4.0139,1994,NA
14464,"P","U",-0.43435618499373,"C",22.6247,1997,NA
14465,"P","U",-0.0601635896179607,"D",32.1509,1993,NA
14466,"T","U",-0.43435618499373,"D",7.4823,1979,NA
14467,"T","O",3.68176236413973,"M",74.5489,1978,NA
14468,"T","U",-0.43435618499373,"C",16.2411,1979,NA
14469,"T","U",-0.322098406380999,"D",15.3152,1979,NA
14470,"T","U",-0.509194704068884,"C",74.1965,1979,NA
14471,"P","U",-0.569065519329007,"C",40.686,1999,NA
14472,"P","U",-0.569065519329007,"D",22.0537,1999,NA
14473,"P","U",-0.322098406380999,"C",75.9947,1995,NA
14474,"P","U",-0.43435618499373,"C",20.4437,1995,NA
14475,"P","U",-0.322098406380999,"D",26.1011,1995,NA
14476,"P","U",0.314029005757808,"D",68.1553,1995,NA
14477,"P","U",0.314029005757808,"D",5.0412,1995,NA
14478,"P","U",-0.43435618499373,"C",24.1494,1995,NA
14479,"T","IAB",-0.43435618499373,"C",1.016,1995,NA
14480,"P","U",-0.43435618499373,"C",6.819,1995,NA
14481,"T","IAB",-0.43435618499373,"C",0.808,1995,NA
14482,"P","U",0.314029005757808,"D",42.4353,1995,NA
14483,"P","U",-0.43435618499373,"C",16.7473,1995,NA
14484,"P","U",-0.43435618499373,"C",8.3777,1995,NA
14485,"T","IAB",-0.43435618499373,"C",0.6449,1995,NA
14486,"P","U",-0.0601635896179607,"D",4.2137,1995,NA
14487,"P","U",-0.43435618499373,"C",29.9605,1995,NA
14488,"T","IAB",-0.43435618499373,"C",1.258,1995,NA
14489,"P","U",-0.0601635896179607,"D",36.4344,1995,NA
14490,"P","U",-0.43435618499373,"C",4.4763,1995,NA
14491,"P","U",-0.0601635896179607,"D",27.8461,1995,NA
14492,"T","IAB",-0.509194704068884,"C",0.6762,1995,NA
14493,"P","U",-0.0601635896179607,"D",44.4108,1995,NA
14494,"P","U",-0.209840627768268,"D",134.4834,1995,NA
14495,"P","U",-0.322098406380999,"C",6.2857,1995,NA
14496,"P","U",-0.0601635896179607,"D",33.436,2001,NA
14497,"T","U",-0.322098406380999,"D",6.8439,1974,NA
14498,"T","IAB",-0.43435618499373,"C",2.4982,1985,NA
14499,"T","U",0.688221601133578,"D",0.1521,1974,NA
14500,"T","U",-0.0601635896179607,"C",25.7462,1975,NA
14501,"T","IAB",-0.0601635896179607,"C",0.7,1975,NA
14502,"T","IAB",0.126932708069924,"C",3.6059,1975,NA
14503,"P","U",-0.43435618499373,"C",23.1763,1995,NA
14504,"P","U",-0.209840627768268,"D",9.4339,1995,NA
14505,"T","U",-0.43435618499373,"C",57.0709,1989,NA
14506,"T","IAB",-0.43435618499373,"C",5.0009,1989,NA
14507,"T","IAB",-0.43435618499373,"C",0.4999,1989,NA
14508,"P","U",-0.209840627768268,"D",36.0367,1995,NA
14509,"P","U",-0.43435618499373,"C",7.5659,1995,NA
14510,"T","IAB",-0.43435618499373,"C",0.8391,1995,NA
14511,"T","IAB",-0.43435618499373,"C",4.5047,1995,NA
14512,"P","U",-0.209840627768268,"D",14.6429,1995,NA
14513,"P","U",-0.43435618499373,"C",36.0099,1995,NA
14514,"T","IAB",-0.43435618499373,"C",1.3819,1995,NA
14515,"P","U",-0.209840627768268,"D",21.0721,1995,NA
14516,"P","U",-0.43435618499373,"D",8.0331,1995,NA
14517,"P","U",-0.43435618499373,"C",51.1626,1995,NA
14518,"P","U",-0.509194704068884,"C",58.725,1995,NA
14519,"T","IAB",-0.569065519329007,"C",0.5,1985,NA
14520,"P","U",0.314029005757808,"D",47.905,1991,NA
14521,"P","U",-0.0601635896179607,"C",5.2042,1991,NA
14522,"T","IAB",-0.0601635896179607,"C",2.4984,1991,NA
14523,"P","U",0.314029005757808,"D",173.1933,1991,NA
14524,"T","O",5.92691793639434,"M",135.5627,1981,NA
14525,"T","O",-0.43435618499373,"M",143.3564,1981,NA
14526,"T","U",-0.43435618499373,"M",174.9188,1971,NA
14527,"T","O",-0.43435618499373,"M",3.207,1971,NA
14528,"P","U",-0.209840627768268,"C",11.717,1998,NA
14529,"T","IAB",-0.43435618499373,"C",1.039,2000,NA
14530,"T","U",0.688221601133578,"D",209.1938,1972,2003
14531,"T","IAB",0.126932708069924,"D",0.6246,1972,NA
14532,"T","IAB",-0.43435618499373,"C",0.5227,1972,NA
14533,"T","IAB",-0.43435618499373,"C",29.0318,2000,NA
14534,"T","U",-0.209840627768268,"C",60.168,1975,NA
14535,"T","U",0.688221601133578,"D",178.5733,1981,2008
14536,"T","IAB",-0.569065519329007,"C",0.5806,1986,NA
14537,"P","U",-0.569065519329007,"C",2.5136,2012,NA
14538,"P","U",-0.43435618499373,"C",27.8474,1993,NA
14539,"P","U",-0.43435618499373,"C",0.3012,1993,NA
14540,"P","U",-0.322098406380999,"D",2.6247,1993,NA
14541,"P","U",-0.43435618499373,"C",6.0017,1993,NA
14542,"P","U",-0.43435618499373,"C",0.2113,1993,NA
14543,"P","U",-0.322098406380999,"C",32.4929,1993,NA
14544,"P","U",-0.43435618499373,"C",0.4035,1993,NA
14545,"P","U",-0.43435618499373,"C",16.889,1993,NA
14546,"T","U",0.688221601133578,"D",327.4459,1976,NA
14547,"T","U",0.688221601133578,"C",43.2861,1981,NA
14548,"T","U",0.126932708069924,"D",12.7595,1981,NA
14549,"P","U",0.126932708069924,"C",68.0897,1997,NA
14550,"T","IAB",-0.509194704068884,"C",0.4021,1993,NA
14551,"T","U",-0.43435618499373,"C",11.0412,1968,NA
14552,"T","IAB",-0.43435618499373,"C",0.5804,1970,NA
14553,"P","U",-0.322098406380999,"C",100.1022,1995,NA
14554,"T","IAB",-0.322098406380999,"C",2.2921,1995,NA
14555,"T","U",-0.322098406380999,"D",20.9331,1976,NA
14556,"T","U",-0.322098406380999,"D",7.2139,1976,NA
14557,"T","IAB",-0.322098406380999,"D",1.0116,1976,NA
14558,"T","IAB",-0.322098406380999,"D",15.1644,1976,NA
14559,"T","IAB",-0.569065519329007,"D",0.5605,1976,NA
14560,"T","U",-0.43435618499373,"C",16.5842,1993,NA
14561,"T","IAB",-0.569065519329007,"C",0.2904,1976,NA
14562,"T","IAB",-0.569065519329007,"C",4.3668,1982,NA
14563,"T","U",-0.43435618499373,"D",9.7619,1976,NA
14564,"T","IAB",-0.43435618499373,"D",11.5516,1976,NA
14565,"T","IAB",-0.569065519329007,"C",0.5784,1977,NA
14566,"T","IAB",-0.43435618499373,"D",1.1448,1977,NA
14567,"T","IAB",-0.569065519329007,"C",0.5353,1977,NA
14568,"T","IAB",-0.43435618499373,"D",13.003,1977,NA
14569,"T","IAB",-0.569065519329007,"C",0.5353,1977,NA
14570,"T","IAB",-0.509194704068884,"D",12.5779,1977,NA
14571,"T","IAB",-0.569065519329007,"C",3.8601,1977,NA
14572,"T","IAB",-0.569065519329007,"C",0.3409,1977,NA
14573,"T","IAB",-0.569065519329007,"C",0.3222,1977,NA
14574,"T","U",-0.569065519329007,"C",3.8989,1977,NA
14575,"T","U",-0.569065519329007,"C",13.8348,1977,NA
14576,"T","IAB",-0.569065519329007,"C",0.3992,1977,NA
14577,"T","IAB",-0.569065519329007,"C",0.3775,1977,NA
14578,"P","U",-0.322098406380999,"C",34.5273,1999,NA
14579,"P","U",-0.209840627768268,"D",40.69,1999,NA
14580,"T","U",-0.209840627768268,"D",13.8187,1968,NA
14581,"T","U",-0.43435618499373,"C",24.6735,1968,NA
14582,"T","IAB",-0.43435618499373,"C",0.2774,1968,NA
14583,"T","U",-0.509194704068884,"C",12.3662,1968,NA
14584,"T","IAB",-0.509194704068884,"C",0.5843,1968,NA
14585,"T","U",-0.322098406380999,"D",67.8614,1968,2002
14586,"T","U",-0.569065519329007,"C",30.9827,1986,NA
14587,"T","IAB",-0.569065519329007,"C",0.9986,1986,NA
14588,"T","IAB",-0.509194704068884,"D",4.6896,1985,NA
14589,"T","U",-0.43435618499373,"D",0.7234,1983,NA
14590,"T","U",-0.509194704068884,"D",15.3775,1983,NA
14591,"T","U",-0.509194704068884,"D",18.5266,1985,NA
14592,"T","IAB",-0.509194704068884,"D",3.997,1985,NA
14593,"T","IAB",-0.569065519329007,"D",3.6921,1985,NA
14594,"T","IAB",-0.569065519329007,"D",10.2234,1985,NA
14595,"T","U",-0.569065519329007,"C",28.4123,1985,NA
14596,"T","IAB",-0.569065519329007,"D",2.8154,1985,NA
14597,"T","IAB",-0.43435618499373,"D",7.0887,1983,NA
14598,"T","IAB",-0.569065519329007,"C",0.331,1983,NA
14599,"T","U",-0.43435618499373,"D",8.0444,1983,NA
14600,"T","IAB",-0.43435618499373,"D",7.9643,1983,NA
14601,"T","IAB",-0.569065519329007,"C",0.9173,1983,NA
14602,"T","U",-0.569065519329007,"C",2.557,1987,NA
14603,"T","IAB",-0.569065519329007,"C",0.502,1987,NA
14604,"T","IAB",-0.509194704068884,"D",2.3905,1983,NA
14605,"T","IAB",-0.569065519329007,"C",0.3573,1983,NA
14606,"T","IAB",-0.569065519329007,"D",9.4515,1987,NA
14607,"T","IAB",-0.569065519329007,"C",0.402,1987,NA
14608,"T","IAB",-0.569065519329007,"C",0.39,1987,NA
14609,"T","IAB",-0.569065519329007,"C",13.9034,1987,NA
14610,"T","IAB",-0.569065519329007,"C",0.4421,1987,NA
14611,"T","U",-0.569065519329007,"C",32.3834,1983,NA
14612,"T","IAB",-0.569065519329007,"C",0.5003,1983,NA
14613,"T","U",-0.569065519329007,"C",10.5373,1985,NA
14614,"T","IAB",-0.569065519329007,"C",2.8717,1985,NA
14615,"T","U",-0.322098406380999,"D",14.2851,1977,NA
14616,"P","U",-0.322098406380999,"D",22.8745,2001,NA
14617,"P","U",-0.322098406380999,"D",24.8775,2001,NA
14618,"T","U",0.314029005757808,"D",31.8628,1990,NA
14619,"P","U",-0.569065519329007,"C",25.8316,1994,NA
14620,"T","U",0.314029005757808,"D",33.8263,1990,NA
14621,"T","U",0.314029005757808,"D",70.6376,1990,NA
14622,"T","U",0.314029005757808,"D",42.496,1990,NA
14623,"T","U",0.126932708069924,"D",126.5206,1990,NA
14624,"T","U",-0.569065519329007,"D",10.4266,1990,NA
14625,"T","IAB",-0.569065519329007,"D",0.3106,1990,NA
14626,"T","IAB",-0.569065519329007,"C",0.5092,1990,NA
14627,"T","U",-0.569065519329007,"D",25.1929,1990,NA
14628,"T","IAB",-0.569065519329007,"D",0.6473,1990,NA
14629,"T","IAB",-0.569065519329007,"C",2.5335,1990,NA
14630,"T","IAB",-0.569065519329007,"C",2.412,1990,NA
14631,"T","U",-0.569065519329007,"D",18.8574,1990,NA
14632,"T","IAB",-0.569065519329007,"D",1.7809,1990,NA
14633,"T","IAB",-0.569065519329007,"C",1.6029,1990,NA
14634,"T","IAB",-0.569065519329007,"C",3.5888,1990,NA
14635,"T","U",0.126932708069924,"D",43.6924,1990,NA
14636,"T","U",0.126932708069924,"D",47.4871,1990,NA
14637,"T","U",0.126932708069924,"D",49.4658,1990,NA
14638,"T","U",0.126932708069924,"D",46.1304,1990,NA
14639,"T","U",0.126932708069924,"D",47.6064,1990,NA
14640,"T","U",0.126932708069924,"D",47.3766,1990,NA
14641,"T","U",-0.569065519329007,"D",28.1416,1997,NA
14642,"P","U",0.314029005757808,"D",3.8472,1998,NA
14643,"P","U",0.314029005757808,"D",31.7659,1998,NA
14644,"P","U",-0.0601635896179607,"C",3.3648,1998,NA
14645,"T","IAB",-0.0601635896179607,"C",4.9964,1998,NA
14646,"P","U",-0.43435618499373,"C",142.9073,1997,NA
14647,"T","IAB",-0.322098406380999,"C",12.4903,1983,NA
14648,"T","IAB",-0.0601635896179607,"D",10.5378,1981,NA
14649,"T","U",-0.209840627768268,"C",27.0584,1981,NA
14650,"T","IAB",-0.43435618499373,"C",2.9975,1981,NA
14651,"T","IAB",-0.0601635896179607,"D",31.2782,1981,NA
14652,"T","IAB",-0.0601635896179607,"D",2.9979,1981,NA
14653,"T","IAB",-0.0601635896179607,"C",2.2477,1981,NA
14654,"T","IAB",-0.0601635896179607,"D",20.9971,1981,NA
14655,"T","U",-0.209840627768268,"D",12.3153,1981,NA
14656,"T","U",-0.43435618499373,"C",39.9238,1984,NA
14657,"T","U",-0.322098406380999,"C",32.1319,1981,NA
14658,"T","U",0.688221601133578,"D",136.1671,1981,NA
14659,"T","U",-0.43435618499373,"C",19.6047,1982,NA
14660,"T","IAB",-0.43435618499373,"C",16.488,1982,NA
14661,"T","IAB",-0.43435618499373,"C",6.496,1982,NA
14662,"T","U",-0.0601635896179607,"D",28.7671,1983,NA
14663,"T","IAB",-0.0601635896179607,"D",5.7296,1983,NA
14664,"T","IAB",-0.0601635896179607,"D",9.1265,1983,NA
14665,"T","IAB",-0.0601635896179607,"C",2.9977,1983,NA
14666,"T","U",-0.0601635896179607,"D",34.2126,1983,NA
14667,"T","U",-0.322098406380999,"C",18.9483,1983,NA
14668,"T","U",-0.569065519329007,"C",7.5299,1983,NA
14669,"T","IAB",-0.569065519329007,"C",8.9928,1983,NA
14670,"T","U",0.126932708069924,"D",78.076,1983,NA
14671,"T","U",0.126932708069924,"D",2.0416,1983,NA
14672,"T","U",0.126932708069924,"D",26.4812,1983,NA
14673,"T","U",-0.43435618499373,"C",45.7827,1984,NA
14674,"T","IAB",-0.322098406380999,"C",2.498,1983,NA
14675,"T","IAB",-0.322098406380999,"D",28.0692,1984,NA
14676,"T","U",0.126932708069924,"D",16.8372,1983,NA
14677,"T","U",-0.43435618499373,"C",8.5183,1985,NA
14678,"T","U",0.126932708069924,"D",106.9639,1983,NA
14679,"T","U",0.688221601133578,"D",1.1756,1981,NA
14680,"T","U",-0.569065519329007,"C",47.8268,1983,NA
14681,"T","IAB",-0.569065519329007,"C",0.2163,1982,NA
14682,"T","IAB",-0.569065519329007,"D",22.6077,1983,NA
14683,"T","IAB",-0.322098406380999,"D",37.4663,1983,NA
14684,"T","U",-0.322098406380999,"D",40.3968,1983,NA
14685,"T","U",0.126932708069924,"D",65.6948,1982,NA
14686,"T","IAB",0.126932708069924,"D",14.7635,1982,NA
14687,"T","IAB",-0.322098406380999,"C",2.9991,1982,NA
14688,"T","U",-0.43435618499373,"C",34.5081,1983,NA
14689,"T","U",-0.322098406380999,"C",39.0347,1982,2006
14690,"T","IAB",0.126932708069924,"C",2.9979,1982,NA
14691,"T","IAB",0.126932708069924,"D",53.4225,1982,NA
14692,"T","IAB",0.126932708069924,"D",10.1161,1982,NA
14693,"T","IAB",-0.43435618499373,"C",12.4912,1982,NA
14694,"T","U",-0.43435618499373,"C",29.9884,1982,2004
14695,"T","IAB",-0.43435618499373,"D",10.0147,1982,NA
14696,"T","IAB",-0.43435618499373,"D",26.4109,1982,NA
14697,"T","IAB",-0.43435618499373,"C",21.4931,1982,NA
14698,"T","IAB",-0.0601635896179607,"C",2.4978,1997,NA
14699,"P","U",1.43660679188512,"D",174.7483,1997,NA
14700,"T","U",1.81079938726088,"M",79.2801,1975,NA
14701,"T","U",1.81079938726088,"M",5.5692,1975,NA
14702,"P","U",-0.322098406380999,"C",50.7483,1994,NA
14703,"P","U",0.314029005757808,"D",20.6607,1996,NA
14704,"P","U",-0.43435618499373,"C",3.3129,1996,NA
14705,"P","U",0.314029005757808,"D",57.7335,1996,NA
14706,"P","U",0.314029005757808,"D",53.3446,1996,NA
14707,"P","U",-0.322098406380999,"C",40.9417,1996,NA
14708,"P","U",0.314029005757808,"D",32.8255,1996,NA
14709,"P","U",-0.322098406380999,"D",35.1186,1996,NA
14710,"P","U",-0.43435618499373,"C",30.096,1996,NA
14711,"P","U",-0.43435618499373,"C",7.2813,1996,NA
14712,"P","U",0.126932708069924,"D",60.6213,1996,NA
14713,"P","U",-0.322098406380999,"C",74.7254,1996,NA
14714,"P","U",-0.0601635896179607,"D",51.5923,1996,NA
14715,"P","U",-0.0601635896179607,"D",4.9493,1996,NA
14716,"P","U",-0.43435618499373,"C",6.4233,1996,NA
14717,"P","U",-0.0601635896179607,"D",3.3806,1996,NA
14718,"P","U",-0.43435618499373,"C",5.9106,1996,NA
14719,"P","U",-0.0601635896179607,"D",44.131,1996,NA
14720,"P","U",-0.43435618499373,"C",62.6925,1996,NA
14721,"P","U",-0.0601635896179607,"D",22.3513,1996,NA
14722,"P","U",-0.43435618499373,"C",69.3437,1996,2003
